Bullet
1.0,0.0
1.0,0.3333333333333333
0.3333333333333333,0.3333333333333333
0.32286308030729055,0.33316885345524383
0.3124031601568955,0.33267557614275717
0.30196389556049524,0.33185398820102663
0.2915555888118986,0.33070490043815925
0.28118851165325637,0.3292294468650459
0.27087289513809176,0.3274290835762296
0.2606189195344858,0.3253055873129158
0.25043670427838177,0.3228610537095437
0.2403362979869236,0.3200978952256477
0.2303276685416842,0.3170188387650512
0.22042069325156954,0.3136269229847418
0.21062514910510732,0.30992549529608376
0.20095070312173985,0.30591820856132707
0.1914069028116424,0.30160901748867314
0.18200316675348444,0.29700217472945595
0.1727487752994283,0.2921022266812879
0.1636528614165429,0.28691400900131453
0.15472440167366786,0.281442641834005
0.1459722073826231,0.2756935247581872
0.13740491590250897,0.2696723314583158
0.12903098211567457,0.26338500412523014
0.12085867008377008,0.25683774759192973
0.11289604489211608,0.2500370232101532
0.10515096469043708,0.2429895424738038
0.0976310729378175,0.23570226039551584
0.09034379085952954,0.22818236864289626
0.08329631012318012,0.22043728844121727
0.07649558574140353,0.21247466324956316
0.06994832920810318,0.20430235121765877
0.06366100187501755,0.1959284174308244
0.05763980857514611,0.18736112595071025
0.05189069149932829,0.17860893165966554
0.04641932433201873,0.16968047191679037
0.04123110665204549,0.16058455803390506
0.03633115860387742,0.15133016657984893
0.031724315844660234,0.14192643052169096
0.027415124772006305,0.13238263021159352
0.023407838037249495,0.12270818422822591
0.019706410348591497,0.11291264008176377
0.016314494568282156,0.10300566479164916
0.013235438107685682,0.09299703534640985
0.01047227962378966,0.0828966290549516
0.008027746020417503,0.07271441379884744
0.005904249757103741,0.062460438195241524
0.004103886468287465,0.05214482168007699
0.00262843289517406,0.041777744521434845
0.0014793451323066864,0.03136943777283811
0.000657757190576147,0.02093017317643771
0.00016447987808948517,0.010470253026042745
0.0,4.082155997157844e-17
0.00016447987808948517,-0.010470253026042663
0.000657757190576147,-0.02093017317643778
0.0014793451323066864,-0.03136943777283818
0.00262843289517406,-0.04177774452143476
0.00410388646828741,-0.052144821680076905
0.005904249757103797,-0.06246043819524159
0.008027746020417503,-0.0727144137988475
0.01047227962378966,-0.08289662905495167
0.013235438107685626,-0.09299703534640975
0.0163144945682821,-0.10300566479164909
0.019706410348591497,-0.11291264008176383
0.023407838037249495,-0.12270818422822596
0.027415124772006305,-0.13238263021159358
0.03172431584466018,-0.14192643052169088
0.03633115860387737,-0.15133016657984888
0.04123110665204549,-0.16058455803390512
0.046419324332018785,-0.1696804719167904
0.051890691499328345,-0.17860893165966557
0.057639808575146056,-0.1873611259507102
0.0636610018750175,-0.19592841743082434
0.06994832920810323,-0.20430235121765886
0.07649558574140358,-0.2124746632495632
0.08329631012318023,-0.22043728844121735
0.09034379085952948,-0.22818236864289623
0.09763107293781742,-0.2357022603955158
0.10515096469043711,-0.24298954247380383
0.11289604489211602,-0.25003702321015314
0.12085867008377016,-0.2568377475919298
0.1290309821156745,-0.26338500412523014
0.13740491590250892,-0.26967233145831576
0.145972207382623,-0.2756935247581872
0.15472440167366763,-0.2814426418340049
0.16365286141654295,-0.2869140090013146
0.17274877529942823,-0.2921022266812878
0.1820031667534846,-0.29700217472945606
0.1914069028116426,-0.30160901748867325
0.2009507031217399,-0.30591820856132707
0.21062514910510738,-0.3099254952960838
0.22042069325156954,-0.3136269229847418
0.23032766854168413,-0.31701883876505116
0.24033629798692346,-0.32009789522564763
0.25043670427838155,-0.32286105370954366
0.26061891953448585,-0.3253055873129158
0.27087289513809176,-0.3274290835762296
0.2811885116532566,-0.32922944686504596
0.29155558881189875,-0.33070490043815925
0.3019638955604953,-0.33185398820102663
0.31240316015689557,-0.33267557614275717
0.32286308030729055,-0.33316885345524383
0.33333333333333326,-0.3333333333333333
1.0,-0.3333333333333333
1.0,0.0
